"## GtoPdb Version: 2022.1 - published: 2022-03-31"
"UniProtKB ID"	"Species"	"GtoPdb IUPHAR Name"	"GtoPdb IUPHAR ID"	"GtP URL"
"Q64604"	"Rat"	"RTP Type F"	"1855"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1855"
"P23470"	"Human"	"RTP Type G"	"1856"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1856"
"Q05909"	"Mouse"	"RTP Type G"	"1856"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1856"
"Q9HD43"	"Human"	"RTP Type H"	"1857"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1857"
"Q12913"	"Human"	"RTP Type J"	"1858"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1858"
"Q64455"	"Mouse"	"RTP Type J"	"1858"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1858"
"Q15262"	"Human"	"RTP Type K"	"1859"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1859"
"P35822"	"Mouse"	"RTP Type K"	"1859"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1859"
"P28827"	"Human"	"RTP Type M"	"1860"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1860"
"P28828"	"Mouse"	"RTP Type M"	"1860"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1860"
"Q16849"	"Human"	"RTP Type N"	"1861"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1861"
"Q60673"	"Mouse"	"RTP Type N"	"1861"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1861"
"Q63259"	"Rat"	"RTP Type N"	"1861"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1861"
"Q92932"	"Human"	"RTP Type N2"	"1862"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1862"
"P80560"	"Mouse"	"RTP Type N2"	"1862"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1862"
"Q63475"	"Rat"	"RTP Type N2"	"1862"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1862"
"Q16827"	"Human"	"RTP Type O"	"1863"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1863"
"E9Q612"	"Mouse"	"RTP Type O"	"1863"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1863"
"Q9UMZ3"	"Human"	"RTP Type Q"	"1864"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1864"
"P0C5E4"	"Mouse"	"RTP Type Q"	"1864"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1864"
"O88488"	"Rat"	"RTP Type Q"	"1864"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1864"
"Q15256"	"Human"	"RTP Type R"	"1865"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1865"
"Q62132"	"Mouse"	"RTP Type R"	"1865"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1865"
"O08617"	"Rat"	"RTP Type R"	"1865"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1865"
"Q13332"	"Human"	"RTP Type S"	"1866"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1866"
"B0V2N1"	"Mouse"	"RTP Type S"	"1866"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1866"
"Q64605"	"Rat"	"RTP Type S"	"1866"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1866"
"O14522"	"Human"	"RTP Type T"	"1867"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1867"
"Q99M80"	"Mouse"	"RTP Type T"	"1867"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1867"
"Q92729"	"Human"	"RTP Type U"	"1868"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1868"
"B1AUH1"	"Mouse"	"RTP Type U"	"1868"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1868"
"P23471"	"Human"	"RTP Type Z1"	"1869"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1869"
"Q62656"	"Rat"	"RTP Type Z1"	"1869"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1869"
"Q9HBX9"	"Human"	"RXFP1"	"351"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=351"
"Q6R6I7"	"Mouse"	"RXFP1"	"351"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=351"
"Q6R6I6"	"Rat"	"RXFP1"	"351"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=351"
"Q8WXD0"	"Human"	"RXFP2"	"352"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=352"
"Q91ZZ5"	"Mouse"	"RXFP2"	"352"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=352"
"Q5ECL0"	"Rat"	"RXFP2"	"352"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=352"
"Q9NSD7"	"Human"	"RXFP3"	"353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=353"
"Q8BGE9"	"Mouse"	"RXFP3"	"353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=353"
"Q5Y986"	"Rat"	"RXFP3"	"353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=353"
"Q8TDU9"	"Human"	"RXFP4"	"354"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=354"
"Q7TQP4"	"Mouse"	"RXFP4"	"354"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=354"
"P21817"	"Human"	"RyR1"	"747"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=747"
"E9PZQ0"	"Mouse"	"RyR1"	"747"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=747"
"F1LMY4"	"Rat"	"RyR1"	"747"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=747"
"Q92736"	"Human"	"RyR2"	"748"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=748"
"Q9ERN6"	"Mouse"	"RyR2"	"748"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=748"
"B0LPN4"	"Rat"	"RyR2"	"748"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=748"
"Q15413"	"Human"	"RyR3"	"749"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=749"
"E9PW34"	"Mouse"	"RyR3"	"749"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=749"
"Q9R273"	"Rat"	"RyR3"	"749"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=749"
"P31949"	"Human"	"S100 calcium binding protein A11"	"3083"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3083"
"P50543"	"Mouse"	"S100 calcium binding protein A11"	"3083"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3083"
"Q6B345"	"Rat"	"S100 calcium binding protein A11"	"3083"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3083"
"P21453"	"Human"	"S1P<sub>1</sub> receptor"	"275"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=275"
"O08530"	"Mouse"	"S1P<sub>1</sub> receptor"	"275"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=275"
"P48303"	"Rat"	"S1P<sub>1</sub> receptor"	"275"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=275"
"O95136"	"Human"	"S1P<sub>2</sub> receptor"	"276"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=276"
"P52592"	"Mouse"	"S1P<sub>2</sub> receptor"	"276"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=276"
"P47752"	"Rat"	"S1P<sub>2</sub> receptor"	"276"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=276"
"Q99500"	"Human"	"S1P<sub>3</sub> receptor"	"277"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=277"
"Q9Z0U9"	"Mouse"	"S1P<sub>3</sub> receptor"	"277"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=277"
"O95977"	"Human"	"S1P<sub>4</sub> receptor"	"278"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=278"
"Q9Z0L1"	"Mouse"	"S1P<sub>4</sub> receptor"	"278"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=278"
"Q9H228"	"Human"	"S1P<sub>5</sub> receptor"	"279"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=279"
"Q91X56"	"Mouse"	"S1P<sub>5</sub> receptor"	"279"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=279"
"Q9JKM5"	"Rat"	"S1P<sub>5</sub> receptor"	"279"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=279"
"P23526"	"Human"	"S-Adenosylhomocysteine hydrolase"	"1233"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1233"
"P50247"	"Mouse"	"S-Adenosylhomocysteine hydrolase"	"1233"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1233"
"P10760"	"Rat"	"S-Adenosylhomocysteine hydrolase"	"1233"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1233"
"Q70HW3"	"Human"	"S-Adenosylmethionine carrier"	"1074"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1074"
"Q5U680"	"Mouse"	"S-Adenosylmethionine carrier"	"1074"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1074"
"P17707"	"Human"	"S-Adenosylmethionine decarboxylase "	"1269"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1269"
"P31154"	"Mouse"	"S-Adenosylmethionine decarboxylase "	"1269"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1269"
"P17708"	"Rat"	"S-Adenosylmethionine decarboxylase "	"1269"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1269"
"P57059"	"Human"	"salt inducible kinase 1"	"2197"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2197"
"Q60670"	"Mouse"	"salt inducible kinase 1"	"2197"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2197"
"Q9R1U5"	"Rat"	"salt inducible kinase 1"	"2197"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2197"
"Q9H0K1"	"Human"	"salt inducible kinase 2"	"2198"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2198"
"Q8CFH6"	"Mouse"	"salt inducible kinase 2"	"2198"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2198"
"Q9H2B4"	"Human"	"Sat-1"	"1097"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1097"
"P58735"	"Mouse"	"Sat-1"	"1097"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1097"
"P45380"	"Rat"	"Sat-1"	"1097"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1097"
"Q8N5S1"	"Human"	"SCaMC-3L"	"1092"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1092"
"Q8BVN7"	"Mouse"	"SCaMC-3L"	"1092"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1092"
"Q96KG9"	"Human"	"SCY1 like pseudokinase 1"	"2195"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2195"
"Q9EQC5"	"Mouse"	"SCY1 like pseudokinase 1"	"2195"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2195"
"Q5M9F8"	"Rat"	"SCY1 like pseudokinase 1"	"2195"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2195"
"Q6P3W7"	"Human"	"SCY1 like pseudokinase 2"	"2196"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2196"
"Q8CFE4"	"Mouse"	"SCY1 like pseudokinase 2"	"2196"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2196"
"P47872"	"Human"	"secretin receptor"	"252"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=252"
"Q5FWI2"	"Mouse"	"secretin receptor"	"252"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=252"
"P23811"	"Rat"	"secretin receptor"	"252"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=252"
"Q92854"	"Human"	"semaphorin 4D (CD100)"	"2883"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2883"
"O09126"	"Mouse"	"semaphorin 4D (CD100)"	"2883"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2883"
"P35270"	"Human"	"sepiapterin reductase"	"3020"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3020"
"P18297"	"Rat"	"sepiapterin reductase"	"3020"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3020"
"O14983"	"Human"	"SERCA1"	"840"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=840"
"Q8R429"	"Mouse"	"SERCA1"	"840"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=840"
"Q64578"	"Rat"	"SERCA1"	"840"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=840"
"P16615"	"Human"	"SERCA2"	"841"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=841"
"O55143"	"Mouse"	"SERCA2"	"841"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=841"
"P11507"	"Rat"	"SERCA2"	"841"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=841"
"Q93084"	"Human"	"SERCA3"	"842"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=842"
"Q64518"	"Mouse"	"SERCA3"	"842"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=842"
"P18596"	"Rat"	"SERCA3"	"842"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=842"
"Q9HB40"	"Human"	"Serine carboxypeptidase 1"	"1585"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1585"
"Q920A5"	"Mouse"	"Serine carboxypeptidase 1"	"1585"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1585"
"Q920A6"	"Rat"	"Serine carboxypeptidase 1"	"1585"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1585"
"O15269"	"Human"	"serine palmitoyltransferase long chain base subunit 1"	"2509"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2509"
"O35704"	"Mouse"	"serine palmitoyltransferase long chain base subunit 1"	"2509"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2509"
"D4A2H2"	"Rat"	"serine palmitoyltransferase long chain base subunit 1"	"2509"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2509"
"O15270"	"Human"	"serine palmitoyltransferase long chain base subunit 2"	"2510"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2510"
"P97363"	"Mouse"	"serine palmitoyltransferase long chain base subunit 2"	"2510"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2510"
"Q3B7D2"	"Rat"	"serine palmitoyltransferase long chain base subunit 2"	"2510"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2510"
"Q9NUV7"	"Human"	"serine palmitoyltransferase long chain base subunit 3"	"2511"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2511"
"Q8BG54"	"Mouse"	"serine palmitoyltransferase long chain base subunit 3"	"2511"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2511"
"D4A9V0"	"Rat"	"serine palmitoyltransferase long chain base subunit 3"	"2511"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2511"
"Q969W0"	"Human"	"serine palmitoyltransferase small subunit A"	"2512"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2512"
"Q8R207"	"Mouse"	"serine palmitoyltransferase small subunit A"	"2512"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2512"
"Q4G019"	"Rat"	"serine palmitoyltransferase small subunit A"	"2512"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2512"
"Q8NFR3"	"Human"	"serine palmitoyltransferase small subunit B"	"2513"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2513"
"Q925E8"	"Mouse"	"serine palmitoyltransferase small subunit B"	"2513"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2513"
"D3ZG45"	"Rat"	"serine palmitoyltransferase small subunit B"	"2513"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2513"
"P07477"	"Human"	"serine protease 1"	"2397"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2397"
"P08426"	"Rat"	"serine protease 1"	"2397"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2397"
"P07478"	"Human"	"serine protease 2"	"2398"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2398"
"P07146"	"Mouse"	"serine protease 2"	"2398"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2398"
"P35030"	"Human"	"serine protease 3"	"2399"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2399"
"Q16651"	"Human"	"serine protease 8"	"2400"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2400"
"Q9ESD1"	"Mouse"	"serine protease 8"	"2400"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2400"
"Q9ES87"	"Rat"	"serine protease 8"	"2400"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2400"
"O94804"	"Human"	"serine/threonine kinase 10"	"2211"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2211"
"O55098"	"Mouse"	"serine/threonine kinase 10"	"2211"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2211"
"E9PTG8"	"Rat"	"serine/threonine kinase 10"	"2211"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2211"
"Q15831"	"Human"	"serine/threonine kinase 11"	"2212"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2212"
"Q9WTK7"	"Mouse"	"serine/threonine kinase 11"	"2212"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2212"
"D4AE59"	"Rat"	"serine/threonine kinase 11"	"2212"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2212"
"O75716"	"Human"	"serine/threonine kinase 16"	"2213"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2213"
"O88697"	"Mouse"	"serine/threonine kinase 16"	"2213"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2213"
"P57760"	"Rat"	"serine/threonine kinase 16"	"2213"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2213"
"Q9UEE5"	"Human"	"serine/threonine kinase 17a"	"2214"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2214"
"O94768"	"Human"	"serine/threonine kinase 17b"	"2215"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2215"
"Q8BG48"	"Mouse"	"serine/threonine kinase 17b"	"2215"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2215"
"Q91XS8"	"Rat"	"serine/threonine kinase 17b"	"2215"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2215"
"P49842"	"Human"	"serine/threonine kinase 19"	"2216"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2216"
"Q9JHN8"	"Mouse"	"serine/threonine kinase 19"	"2216"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2216"
"Q9Y6E0"	"Human"	"serine/threonine kinase 24"	"2217"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2217"
"Q99KH8"	"Mouse"	"serine/threonine kinase 24"	"2217"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2217"
"B0LT89"	"Rat"	"serine/threonine kinase 24"	"2217"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2217"
"O00506"	"Human"	"serine/threonine kinase 25"	"2218"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2218"
"Q9Z2W1"	"Mouse"	"serine/threonine kinase 25"	"2218"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2218"
"Q13188"	"Human"	"serine/threonine kinase 3"	"2219"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2219"
"Q9JI10"	"Mouse"	"serine/threonine kinase 3"	"2219"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2219"
"O54748"	"Rat"	"serine/threonine kinase 3"	"2219"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2219"
"Q9BXU1"	"Human"	"serine/threonine kinase 31"	"2220"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2220"
"Q99MW1"	"Mouse"	"serine/threonine kinase 31"	"2220"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2220"
"Q8WU08"	"Human"	"serine/threonine kinase 32A"	"1537"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1537"
"Q8BGW6"	"Mouse"	"serine/threonine kinase 32A"	"1537"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1537"
"Q9NY57"	"Human"	"serine/threonine kinase 32B"	"1538"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1538"
"Q9JJX8"	"Mouse"	"serine/threonine kinase 32B"	"1538"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1538"
